file_name,ids,labels,xmin,ymin,xmax,ymax,captions
inclusion_300.jpg,inclusion_300,263,150,122,167,164,The defect is inclusion and is located at the right bottom of the image.
inclusion_300.jpg,inclusion_300,263,132,137,145,168,The defect is inclusion and is located at the bottom of the image.
scratches_243.jpg,scratches_243,259,49,12,200,39,The defect is scratches and is located at the top of the image.
scratches_243.jpg,scratches_243,259,24,147,179,165,The defect is scratches and is located at the bottom of the image.
scratches_243.jpg,scratches_243,259,53,78,200,103,The defect is scratches and is located at the right of the image.
scratches_243.jpg,scratches_243,259,123,45,198,59,The defect is scratches and is located at the right top of the image.
pitted_surface_136.jpg,pitted_surface_136,261,1,1,200,198,The defect is pitted_surface and is located at the center of the image.
patches_131.jpg,patches_131,262,23,154,45,176,The defect is patches and is located at the left bottom of the image.
patches_131.jpg,patches_131,262,57,73,82,105,The defect is patches and is located at the center of the image.
patches_131.jpg,patches_131,262,67,120,144,200,The defect is patches and is located at the bottom of the image.
patches_54.jpg,patches_54,262,89,18,150,120,The defect is patches and is located at the top of the image.
patches_30.jpg,patches_30,262,36,38,128,189,The defect is patches and is located at the left of the image.
patches_30.jpg,patches_30,262,176,1,200,38,The defect is patches and is located at the right top of the image.
patches_208.jpg,patches_208,262,57,47,143,198,The defect is patches and is located at the center of the image.
patches_208.jpg,patches_208,262,17,128,64,171,The defect is patches and is located at the left bottom of the image.
rolled-in_scale_55.jpg,rolled-in_scale_55,260,6,22,66,177,The defect is rolled-in_scale and is located at the left of the image.
rolled-in_scale_55.jpg,rolled-in_scale_55,260,145,12,175,60,The defect is rolled-in_scale and is located at the right top of the image.
crazing_33.jpg,crazing_33,258,35,1,132,85,The defect is crazing and is located at the left top of the image.
patches_254.jpg,patches_254,262,60,128,109,191,The defect is patches and is located at the bottom of the image.
patches_254.jpg,patches_254,262,45,27,129,86,The defect is patches and is located at the left top of the image.
crazing_28.jpg,crazing_28,258,1,40,197,148,The defect is crazing and is located at the top of the image.
crazing_28.jpg,crazing_28,258,104,1,200,33,The defect is crazing and is located at the right top of the image.
pitted_surface_20.jpg,pitted_surface_20,261,8,1,91,179,The defect is pitted_surface and is located at the left of the image.
pitted_surface_20.jpg,pitted_surface_20,261,97,1,199,200,The defect is pitted_surface and is located at the right of the image.
rolled-in_scale_231.jpg,rolled-in_scale_231,260,1,1,57,37,The defect is rolled-in_scale and is located at the left top of the image.
rolled-in_scale_231.jpg,rolled-in_scale_231,260,1,94,66,178,The defect is rolled-in_scale and is located at the left bottom of the image.
rolled-in_scale_231.jpg,rolled-in_scale_231,260,109,117,161,196,The defect is rolled-in_scale and is located at the right bottom of the image.
pitted_surface_133.jpg,pitted_surface_133,261,31,1,165,151,The defect is pitted_surface and is located at the center of the image.
patches_251.jpg,patches_251,262,72,1,126,91,The defect is patches and is located at the top of the image.
patches_48.jpg,patches_48,262,70,43,122,122,The defect is patches and is located at the top of the image.
patches_48.jpg,patches_48,262,1,1,33,24,The defect is patches and is located at the left top of the image.
rolled-in_scale_2.jpg,rolled-in_scale_2,260,148,87,197,187,The defect is rolled-in_scale and is located at the right bottom of the image.
patches_102.jpg,patches_102,262,20,53,94,139,The defect is patches and is located at the left of the image.
patches_102.jpg,patches_102,262,126,108,166,156,The defect is patches and is located at the right bottom of the image.
rolled-in_scale_35.jpg,rolled-in_scale_35,260,126,8,181,58,The defect is rolled-in_scale and is located at the right top of the image.
rolled-in_scale_35.jpg,rolled-in_scale_35,260,117,77,166,127,The defect is rolled-in_scale and is located at the right of the image.
rolled-in_scale_35.jpg,rolled-in_scale_35,260,123,165,193,199,The defect is rolled-in_scale and is located at the right bottom of the image.
scratches_276.jpg,scratches_276,259,1,56,94,70,The defect is scratches and is located at the left of the image.
scratches_276.jpg,scratches_276,259,1,136,199,164,The defect is scratches and is located at the bottom of the image.
scratches_176.jpg,scratches_176,259,101,1,129,199,The defect is scratches and is located at the center of the image.
scratches_176.jpg,scratches_176,259,151,28,163,199,The defect is scratches and is located at the right of the image.
rolled-in_scale_216.jpg,rolled-in_scale_216,260,14,71,69,175,The defect is rolled-in_scale and is located at the left bottom of the image.
rolled-in_scale_216.jpg,rolled-in_scale_216,260,83,69,156,165,The defect is rolled-in_scale and is located at the right bottom of the image.
rolled-in_scale_151.jpg,rolled-in_scale_151,260,109,46,167,197,The defect is rolled-in_scale and is located at the right of the image.
rolled-in_scale_151.jpg,rolled-in_scale_151,260,117,1,198,59,The defect is rolled-in_scale and is located at the right top of the image.
scratches_299.jpg,scratches_299,259,2,135,200,186,The defect is scratches and is located at the bottom of the image.
patches_222.jpg,patches_222,262,99,1,181,200,The defect is patches and is located at the right of the image.
patches_222.jpg,patches_222,262,61,125,110,200,The defect is patches and is located at the bottom of the image.
patches_222.jpg,patches_222,262,60,91,96,129,The defect is patches and is located at the center of the image.
crazing_227.jpg,crazing_227,258,12,26,199,96,The defect is crazing and is located at the top of the image.
crazing_227.jpg,crazing_227,258,130,1,200,125,The defect is crazing and is located at the right top of the image.
crazing_227.jpg,crazing_227,258,34,33,168,159,The defect is crazing and is located at the center of the image.
rolled-in_scale_93.jpg,rolled-in_scale_93,260,84,100,163,200,The defect is rolled-in_scale and is located at the right bottom of the image.
rolled-in_scale_93.jpg,rolled-in_scale_93,260,57,54,178,149,The defect is rolled-in_scale and is located at the right of the image.
scratches_179.jpg,scratches_179,259,56,1,88,199,The defect is scratches and is located at the center of the image.
patches_124.jpg,patches_124,262,3,1,86,178,The defect is patches and is located at the left of the image.
patches_124.jpg,patches_124,262,96,28,194,167,The defect is patches and is located at the right of the image.
pitted_surface_210.jpg,pitted_surface_210,261,3,18,168,164,The defect is pitted_surface and is located at the center of the image.
pitted_surface_210.jpg,pitted_surface_210,262,107,1,157,17,The defect is patches and is located at the right top of the image.
pitted_surface_210.jpg,pitted_surface_210,262,179,1,200,42,The defect is patches and is located at the right top of the image.
pitted_surface_210.jpg,pitted_surface_210,262,170,102,200,164,The defect is patches and is located at the right bottom of the image.
pitted_surface_210.jpg,pitted_surface_210,262,114,143,176,200,The defect is patches and is located at the right bottom of the image.
patches_63.jpg,patches_63,262,83,79,129,139,The defect is patches and is located at the center of the image.
rolled-in_scale_78.jpg,rolled-in_scale_78,260,83,11,179,69,The defect is rolled-in_scale and is located at the right top of the image.
rolled-in_scale_78.jpg,rolled-in_scale_78,260,95,80,178,197,The defect is rolled-in_scale and is located at the right bottom of the image.
rolled-in_scale_147.jpg,rolled-in_scale_147,260,84,10,144,68,The defect is rolled-in_scale and is located at the top of the image.
rolled-in_scale_147.jpg,rolled-in_scale_147,260,79,86,142,155,The defect is rolled-in_scale and is located at the bottom of the image.
pitted_surface_276.jpg,pitted_surface_276,261,1,1,120,193,The defect is pitted_surface and is located at the left of the image.
pitted_surface_276.jpg,pitted_surface_276,262,95,124,171,199,The defect is patches and is located at the right bottom of the image.
pitted_surface_276.jpg,pitted_surface_276,262,118,1,183,74,The defect is patches and is located at the right top of the image.
scratches_97.jpg,scratches_97,259,79,49,93,200,The defect is scratches and is located at the center of the image.
scratches_97.jpg,scratches_97,259,112,9,129,194,The defect is scratches and is located at the center of the image.
scratches_97.jpg,scratches_97,263,42,97,56,142,The defect is inclusion and is located at the left of the image.
inclusion_285.jpg,inclusion_285,263,61,5,100,196,The defect is inclusion and is located at the center of the image.
pitted_surface_74.jpg,pitted_surface_74,261,1,1,200,198,The defect is pitted_surface and is located at the center of the image.
inclusion_11.jpg,inclusion_11,263,30,23,78,198,The defect is inclusion and is located at the left of the image.
scratches_133.jpg,scratches_133,259,62,1,107,199,The defect is scratches and is located at the center of the image.
inclusion_3.jpg,inclusion_3,263,22,16,36,44,The defect is inclusion and is located at the left top of the image.
inclusion_3.jpg,inclusion_3,263,18,93,42,186,The defect is inclusion and is located at the left bottom of the image.
inclusion_3.jpg,inclusion_3,263,19,53,45,95,The defect is inclusion and is located at the left of the image.
rolled-in_scale_51.jpg,rolled-in_scale_51,260,132,3,200,86,The defect is rolled-in_scale and is located at the right top of the image.
rolled-in_scale_51.jpg,rolled-in_scale_51,260,1,161,81,200,The defect is rolled-in_scale and is located at the left bottom of the image.
rolled-in_scale_51.jpg,rolled-in_scale_51,260,133,126,199,156,The defect is rolled-in_scale and is located at the right bottom of the image.
scratches_227.jpg,scratches_227,259,74,33,100,200,The defect is scratches and is located at the center of the image.
scratches_162.jpg,scratches_162,259,34,1,62,198,The defect is scratches and is located at the left of the image.
scratches_162.jpg,scratches_162,259,77,28,108,187,The defect is scratches and is located at the center of the image.
pitted_surface_236.jpg,pitted_surface_236,261,31,8,166,185,The defect is pitted_surface and is located at the center of the image.
pitted_surface_236.jpg,pitted_surface_236,261,145,2,196,199,The defect is pitted_surface and is located at the right of the image.
pitted_surface_236.jpg,pitted_surface_236,262,1,25,29,53,The defect is patches and is located at the left top of the image.
pitted_surface_236.jpg,pitted_surface_236,262,5,135,37,172,The defect is patches and is located at the left bottom of the image.
scratches_4.jpg,scratches_4,259,157,62,199,199,The defect is scratches and is located at the right bottom of the image.
rolled-in_scale_221.jpg,rolled-in_scale_221,260,96,32,149,164,The defect is rolled-in_scale and is located at the center of the image.
scratches_186.jpg,scratches_186,259,18,1,50,200,The defect is scratches and is located at the left of the image.
scratches_186.jpg,scratches_186,259,142,86,186,143,The defect is scratches and is located at the right of the image.
scratches_186.jpg,scratches_186,259,154,1,179,176,The defect is scratches and is located at the right of the image.
pitted_surface_18.jpg,pitted_surface_18,261,63,1,199,200,The defect is pitted_surface and is located at the right of the image.
pitted_surface_86.jpg,pitted_surface_86,261,13,1,200,200,The defect is pitted_surface and is located at the center of the image.
rolled-in_scale_266.jpg,rolled-in_scale_266,260,1,22,80,151,The defect is rolled-in_scale and is located at the left of the image.
rolled-in_scale_266.jpg,rolled-in_scale_266,260,121,41,195,93,The defect is rolled-in_scale and is located at the right top of the image.
patches_138.jpg,patches_138,262,24,99,109,199,The defect is patches and is located at the left bottom of the image.
patches_138.jpg,patches_138,262,64,1,133,89,The defect is patches and is located at the top of the image.
patches_138.jpg,patches_138,262,1,1,43,22,The defect is patches and is located at the left top of the image.
pitted_surface_195.jpg,pitted_surface_195,261,14,57,77,193,The defect is pitted_surface and is located at the left bottom of the image.
pitted_surface_195.jpg,pitted_surface_195,261,101,60,147,199,The defect is pitted_surface and is located at the bottom of the image.
crazing_74.jpg,crazing_74,258,2,43,105,158,The defect is crazing and is located at the left of the image.
crazing_74.jpg,crazing_74,258,130,52,190,167,The defect is crazing and is located at the right bottom of the image.
pitted_surface_94.jpg,pitted_surface_94,261,25,1,196,180,The defect is pitted_surface and is located at the center of the image.
crazing_236.jpg,crazing_236,258,5,1,198,70,The defect is crazing and is located at the top of the image.
crazing_236.jpg,crazing_236,258,1,65,101,136,The defect is crazing and is located at the left of the image.
crazing_236.jpg,crazing_236,258,107,32,200,126,The defect is crazing and is located at the right top of the image.
crazing_236.jpg,crazing_236,258,76,111,200,181,The defect is crazing and is located at the right bottom of the image.
crazing_289.jpg,crazing_289,258,44,26,183,191,The defect is crazing and is located at the center of the image.
scratches_172.jpg,scratches_172,259,28,16,52,153,The defect is scratches and is located at the left of the image.
scratches_172.jpg,scratches_172,259,143,10,168,198,The defect is scratches and is located at the right of the image.
scratches_289.jpg,scratches_289,259,114,2,132,198,The defect is scratches and is located at the center of the image.
inclusion_154.jpg,inclusion_154,263,51,54,89,177,The defect is inclusion and is located at the bottom of the image.
inclusion_154.jpg,inclusion_154,263,92,109,119,195,The defect is inclusion and is located at the bottom of the image.
inclusion_154.jpg,inclusion_154,263,156,1,198,163,The defect is inclusion and is located at the right of the image.
inclusion_154.jpg,inclusion_154,263,96,10,117,58,The defect is inclusion and is located at the top of the image.
inclusion_154.jpg,inclusion_154,263,112,75,126,106,The defect is inclusion and is located at the center of the image.
scratches_139.jpg,scratches_139,259,17,1,55,199,The defect is scratches and is located at the left of the image.
scratches_139.jpg,scratches_139,263,107,112,127,200,The defect is inclusion and is located at the bottom of the image.
scratches_139.jpg,scratches_139,263,133,116,153,173,The defect is inclusion and is located at the right bottom of the image.
rolled-in_scale_113.jpg,rolled-in_scale_113,260,69,44,135,200,The defect is rolled-in_scale and is located at the center of the image.
rolled-in_scale_113.jpg,rolled-in_scale_113,260,164,47,192,131,The defect is rolled-in_scale and is located at the right top of the image.
rolled-in_scale_113.jpg,rolled-in_scale_113,260,159,1,199,43,The defect is rolled-in_scale and is located at the right top of the image.
rolled-in_scale_99.jpg,rolled-in_scale_99,260,21,77,68,117,The defect is rolled-in_scale and is located at the left of the image.
rolled-in_scale_99.jpg,rolled-in_scale_99,260,125,33,195,196,The defect is rolled-in_scale and is located at the right of the image.
pitted_surface_186.jpg,pitted_surface_186,261,1,7,126,199,The defect is pitted_surface and is located at the left of the image.
crazing_97.jpg,crazing_97,258,3,26,126,95,The defect is crazing and is located at the left top of the image.
crazing_97.jpg,crazing_97,258,132,3,200,89,The defect is crazing and is located at the right top of the image.
crazing_97.jpg,crazing_97,258,47,102,152,188,The defect is crazing and is located at the bottom of the image.
pitted_surface_294.jpg,pitted_surface_294,261,66,66,197,192,The defect is pitted_surface and is located at the right bottom of the image.
pitted_surface_294.jpg,pitted_surface_294,261,1,90,64,199,The defect is pitted_surface and is located at the left bottom of the image.
pitted_surface_294.jpg,pitted_surface_294,262,51,38,78,74,The defect is patches and is located at the top of the image.
patches_185.jpg,patches_185,262,52,1,122,168,The defect is patches and is located at the center of the image.
rolled-in_scale_140.jpg,rolled-in_scale_140,260,57,88,143,200,The defect is rolled-in_scale and is located at the bottom of the image.
rolled-in_scale_140.jpg,rolled-in_scale_140,260,164,19,186,58,The defect is rolled-in_scale and is located at the right top of the image.
pitted_surface_73.jpg,pitted_surface_73,261,1,1,182,197,The defect is pitted_surface and is located at the center of the image.
pitted_surface_73.jpg,pitted_surface_73,261,137,37,199,199,The defect is pitted_surface and is located at the right of the image.
pitted_surface_9.jpg,pitted_surface_9,261,1,57,200,200,The defect is pitted_surface and is located at the bottom of the image.
crazing_18.jpg,crazing_18,258,112,89,198,143,The defect is crazing and is located at the right of the image.
crazing_18.jpg,crazing_18,258,10,100,85,188,The defect is crazing and is located at the left bottom of the image.
pitted_surface_130.jpg,pitted_surface_130,261,24,38,147,195,The defect is pitted_surface and is located at the left of the image.
pitted_surface_130.jpg,pitted_surface_130,261,171,1,199,198,The defect is pitted_surface and is located at the right of the image.
pitted_surface_231.jpg,pitted_surface_231,261,50,5,184,171,The defect is pitted_surface and is located at the center of the image.
pitted_surface_231.jpg,pitted_surface_231,261,1,1,50,200,The defect is pitted_surface and is located at the left of the image.
pitted_surface_59.jpg,pitted_surface_59,261,6,1,76,186,The defect is pitted_surface and is located at the left of the image.
pitted_surface_59.jpg,pitted_surface_59,261,72,1,200,199,The defect is pitted_surface and is located at the right of the image.
crazing_103.jpg,crazing_103,258,1,18,130,99,The defect is crazing and is located at the left top of the image.
crazing_103.jpg,crazing_103,258,126,29,198,130,The defect is crazing and is located at the right top of the image.
crazing_103.jpg,crazing_103,258,1,107,86,191,The defect is crazing and is located at the left bottom of the image.
inclusion_230.jpg,inclusion_230,263,31,1,62,179,The defect is inclusion and is located at the left of the image.
inclusion_230.jpg,inclusion_230,263,143,13,159,54,The defect is inclusion and is located at the right top of the image.
inclusion_220.jpg,inclusion_220,263,53,11,96,199,The defect is inclusion and is located at the center of the image.
inclusion_220.jpg,inclusion_220,263,41,5,57,33,The defect is inclusion and is located at the left top of the image.
inclusion_122.jpg,inclusion_122,263,18,1,71,198,The defect is inclusion and is located at the left of the image.
inclusion_122.jpg,inclusion_122,263,110,75,139,199,The defect is inclusion and is located at the bottom of the image.
inclusion_122.jpg,inclusion_122,263,134,1,158,95,The defect is inclusion and is located at the right top of the image.
inclusion_122.jpg,inclusion_122,263,166,1,179,26,The defect is inclusion and is located at the right top of the image.
crazing_273.jpg,crazing_273,258,70,2,196,123,The defect is crazing and is located at the right top of the image.
crazing_273.jpg,crazing_273,258,4,1,151,37,The defect is crazing and is located at the top of the image.
crazing_273.jpg,crazing_273,258,5,75,116,134,The defect is crazing and is located at the left of the image.
rolled-in_scale_223.jpg,rolled-in_scale_223,260,62,4,96,32,The defect is rolled-in_scale and is located at the top of the image.
rolled-in_scale_223.jpg,rolled-in_scale_223,260,25,113,91,155,The defect is rolled-in_scale and is located at the left bottom of the image.
pitted_surface_34.jpg,pitted_surface_34,261,3,1,85,197,The defect is pitted_surface and is located at the left of the image.
pitted_surface_34.jpg,pitted_surface_34,261,93,1,200,197,The defect is pitted_surface and is located at the right of the image.
patches_132.jpg,patches_132,262,16,1,59,111,The defect is patches and is located at the left top of the image.
patches_132.jpg,patches_132,262,109,14,189,191,The defect is patches and is located at the right of the image.
rolled-in_scale_269.jpg,rolled-in_scale_269,260,112,59,191,118,The defect is rolled-in_scale and is located at the right of the image.
patches_197.jpg,patches_197,262,1,1,61,26,The defect is patches and is located at the left top of the image.
patches_197.jpg,patches_197,262,1,66,54,193,The defect is patches and is located at the left bottom of the image.
patches_197.jpg,patches_197,262,111,36,187,133,The defect is patches and is located at the right top of the image.
crazing_31.jpg,crazing_31,258,3,106,166,197,The defect is crazing and is located at the bottom of the image.
crazing_31.jpg,crazing_31,258,30,3,200,104,The defect is crazing and is located at the top of the image.
inclusion_278.jpg,inclusion_278,263,33,115,51,152,The defect is inclusion and is located at the left bottom of the image.
inclusion_278.jpg,inclusion_278,263,136,1,171,199,The defect is inclusion and is located at the right of the image.
inclusion_278.jpg,inclusion_278,263,38,52,59,86,The defect is inclusion and is located at the left of the image.
rolled-in_scale_280.jpg,rolled-in_scale_280,260,65,113,162,198,The defect is rolled-in_scale and is located at the right bottom of the image.
rolled-in_scale_280.jpg,rolled-in_scale_280,260,80,28,150,91,The defect is rolled-in_scale and is located at the top of the image.
scratches_259.jpg,scratches_259,259,1,85,200,121,The defect is scratches and is located at the center of the image.
rolled-in_scale_181.jpg,rolled-in_scale_181,260,62,57,128,170,The defect is rolled-in_scale and is located at the bottom of the image.
pitted_surface_63.jpg,pitted_surface_63,261,1,1,198,198,The defect is pitted_surface and is located at the center of the image.
scratches_96.jpg,scratches_96,259,154,1,177,150,The defect is scratches and is located at the right of the image.
patches_6.jpg,patches_6,262,13,6,90,200,The defect is patches and is located at the left of the image.
patches_6.jpg,patches_6,262,84,33,197,160,The defect is patches and is located at the right of the image.
scratches_199.jpg,scratches_199,259,69,13,85,197,The defect is scratches and is located at the center of the image.
scratches_199.jpg,scratches_199,259,142,1,159,154,The defect is scratches and is located at the right of the image.
rolled-in_scale_70.jpg,rolled-in_scale_70,260,2,76,103,200,The defect is rolled-in_scale and is located at the left bottom of the image.
rolled-in_scale_70.jpg,rolled-in_scale_70,260,145,58,182,110,The defect is rolled-in_scale and is located at the right of the image.
rolled-in_scale_70.jpg,rolled-in_scale_70,260,141,169,197,195,The defect is rolled-in_scale and is located at the right bottom of the image.
pitted_surface_109.jpg,pitted_surface_109,261,25,2,143,199,The defect is pitted_surface and is located at the left of the image.
pitted_surface_109.jpg,pitted_surface_109,261,152,1,195,199,The defect is pitted_surface and is located at the right of the image.
rolled-in_scale_105.jpg,rolled-in_scale_105,260,1,62,103,162,The defect is rolled-in_scale and is located at the left bottom of the image.
rolled-in_scale_105.jpg,rolled-in_scale_105,260,27,21,102,56,The defect is rolled-in_scale and is located at the left top of the image.
scratches_7.jpg,scratches_7,259,17,3,82,198,The defect is scratches and is located at the left of the image.
scratches_7.jpg,scratches_7,259,80,40,93,110,The defect is scratches and is located at the top of the image.
scratches_7.jpg,scratches_7,259,78,129,92,199,The defect is scratches and is located at the bottom of the image.
scratches_7.jpg,scratches_7,263,127,1,148,47,The defect is inclusion and is located at the top of the image.
rolled-in_scale_161.jpg,rolled-in_scale_161,260,37,4,89,63,The defect is rolled-in_scale and is located at the left top of the image.
rolled-in_scale_161.jpg,rolled-in_scale_161,260,22,150,83,200,The defect is rolled-in_scale and is located at the left bottom of the image.
inclusion_199.jpg,inclusion_199,263,46,1,85,197,The defect is inclusion and is located at the left of the image.
inclusion_199.jpg,inclusion_199,263,26,1,46,51,The defect is inclusion and is located at the left top of the image.
pitted_surface_203.jpg,pitted_surface_203,261,4,8,195,190,The defect is pitted_surface and is located at the center of the image.
scratches_85.jpg,scratches_85,259,103,15,118,197,The defect is scratches and is located at the center of the image.
scratches_85.jpg,scratches_85,259,172,33,180,198,The defect is scratches and is located at the right of the image.
rolled-in_scale_222.jpg,rolled-in_scale_222,260,140,136,198,198,The defect is rolled-in_scale and is located at the right bottom of the image.
rolled-in_scale_222.jpg,rolled-in_scale_222,260,112,45,179,170,The defect is rolled-in_scale and is located at the right of the image.
crazing_17.jpg,crazing_17,258,111,66,188,174,The defect is crazing and is located at the right bottom of the image.
crazing_17.jpg,crazing_17,258,124,6,195,102,The defect is crazing and is located at the right top of the image.
patches_92.jpg,patches_92,262,10,72,64,193,The defect is patches and is located at the left bottom of the image.
patches_92.jpg,patches_92,262,98,30,171,125,The defect is patches and is located at the right top of the image.
patches_92.jpg,patches_92,262,111,134,155,200,The defect is patches and is located at the right bottom of the image.
patches_92.jpg,patches_92,262,1,1,23,66,The defect is patches and is located at the left top of the image.
patches_92.jpg,patches_92,262,29,1,70,19,The defect is patches and is located at the left top of the image.
patches_92.jpg,patches_92,262,112,1,153,18,The defect is patches and is located at the right top of the image.
inclusion_137.jpg,inclusion_137,263,50,1,74,47,The defect is inclusion and is located at the top of the image.
inclusion_137.jpg,inclusion_137,263,96,120,110,145,The defect is inclusion and is located at the center of the image.
crazing_3.jpg,crazing_3,258,10,97,200,181,The defect is crazing and is located at the bottom of the image.
patches_237.jpg,patches_237,262,4,18,73,146,The defect is patches and is located at the left top of the image.
patches_237.jpg,patches_237,262,1,149,74,200,The defect is patches and is located at the left bottom of the image.
patches_237.jpg,patches_237,262,106,8,177,196,The defect is patches and is located at the right of the image.
crazing_73.jpg,crazing_73,258,26,70,165,189,The defect is crazing and is located at the bottom of the image.
crazing_73.jpg,crazing_73,258,53,41,157,108,The defect is crazing and is located at the right top of the image.
inclusion_91.jpg,inclusion_91,263,69,44,108,114,The defect is inclusion and is located at the top of the image.
inclusion_91.jpg,inclusion_91,263,42,8,65,74,The defect is inclusion and is located at the left top of the image.
inclusion_91.jpg,inclusion_91,263,28,119,58,186,The defect is inclusion and is located at the left bottom of the image.
inclusion_91.jpg,inclusion_91,263,25,1,36,24,The defect is inclusion and is located at the left top of the image.
scratches_118.jpg,scratches_118,259,45,1,58,184,The defect is scratches and is located at the left of the image.
scratches_118.jpg,scratches_118,259,64,1,92,200,The defect is scratches and is located at the center of the image.
scratches_118.jpg,scratches_118,263,172,116,185,150,The defect is inclusion and is located at the right of the image.
inclusion_96.jpg,inclusion_96,263,119,57,156,160,The defect is inclusion and is located at the right bottom of the image.
inclusion_96.jpg,inclusion_96,263,30,58,55,109,The defect is inclusion and is located at the left of the image.
inclusion_96.jpg,inclusion_96,263,32,144,60,199,The defect is inclusion and is located at the left bottom of the image.
pitted_surface_226.jpg,pitted_surface_226,261,2,91,81,197,The defect is pitted_surface and is located at the left bottom of the image.
pitted_surface_226.jpg,pitted_surface_226,261,112,7,189,192,The defect is pitted_surface and is located at the right of the image.
pitted_surface_226.jpg,pitted_surface_226,262,4,1,43,56,The defect is patches and is located at the left top of the image.
pitted_surface_226.jpg,pitted_surface_226,261,51,14,136,178,The defect is pitted_surface and is located at the center of the image.
patches_7.jpg,patches_7,262,32,12,123,198,The defect is patches and is located at the left of the image.
rolled-in_scale_228.jpg,rolled-in_scale_228,260,47,1,157,88,The defect is rolled-in_scale and is located at the top of the image.
rolled-in_scale_228.jpg,rolled-in_scale_228,260,60,102,176,199,The defect is rolled-in_scale and is located at the right bottom of the image.
scratches_100.jpg,scratches_100,259,1,94,200,122,The defect is scratches and is located at the center of the image.
patches_134.jpg,patches_134,262,53,36,124,174,The defect is patches and is located at the center of the image.
patches_134.jpg,patches_134,262,155,118,200,194,The defect is patches and is located at the right bottom of the image.
crazing_80.jpg,crazing_80,258,112,69,198,150,The defect is crazing and is located at the right of the image.
patches_234.jpg,patches_234,262,9,1,80,94,The defect is patches and is located at the left top of the image.
patches_234.jpg,patches_234,262,15,107,83,146,The defect is patches and is located at the left of the image.
patches_234.jpg,patches_234,262,126,72,189,121,The defect is patches and is located at the right of the image.
patches_234.jpg,patches_234,262,12,157,75,199,The defect is patches and is located at the left bottom of the image.
rolled-in_scale_144.jpg,rolled-in_scale_144,260,102,67,176,140,The defect is rolled-in_scale and is located at the right of the image.
rolled-in_scale_144.jpg,rolled-in_scale_144,260,49,105,94,186,The defect is rolled-in_scale and is located at the left bottom of the image.
rolled-in_scale_144.jpg,rolled-in_scale_144,260,67,18,111,78,The defect is rolled-in_scale and is located at the top of the image.
inclusion_20.jpg,inclusion_20,263,64,1,100,198,The defect is inclusion and is located at the center of the image.
inclusion_20.jpg,inclusion_20,263,123,1,149,160,The defect is inclusion and is located at the center of the image.
inclusion_20.jpg,inclusion_20,263,162,48,198,198,The defect is inclusion and is located at the right of the image.
inclusion_20.jpg,inclusion_20,263,124,157,142,200,The defect is inclusion and is located at the bottom of the image.
rolled-in_scale_245.jpg,rolled-in_scale_245,260,6,80,138,199,The defect is rolled-in_scale and is located at the left bottom of the image.
rolled-in_scale_245.jpg,rolled-in_scale_245,260,32,31,152,106,The defect is rolled-in_scale and is located at the top of the image.
